year,origin,export_val,import_val,dest
2001,colombia,171573.0,0.0,Panama
2001,colombia,108954.0,0.0,Panama
2002,colombia,88186.0,0.0,Panama
2002,colombia,8714.0,0.0,Panama
2003,colombia,78968.0,0.0,Panama
2003,colombia,130545.0,0.0,Panama
2004,colombia,204360.0,0.0,Panama
2004,colombia,22.0,0.0,Panama
2005,colombia,181735.0,0.0,Panama
2005,colombia,6622.0,0.0,Panama
2006,colombia,122518.0,0.0,Panama
2006,colombia,6059.0,0.0,Panama
2007,colombia,276716.0,0.0,Panama
2007,colombia,25779.0,0.0,Panama
2008,colombia,368214.0,0.0,Panama
2008,colombia,33660.0,0.0,Panama
2009,colombia,395601.0,0.0,Panama
2009,colombia,34663.0,0.0,Panama
2010,colombia,201422.0,0.0,Panama
2010,colombia,853.0,0.0,Panama
2011,colombia,684173.0,0.0,Panama
2012,colombia,1195624.0,0.0,Panama
2012,colombia,171766.0,0.0,Panama
2013,colombia,995404.0,231750.0,Panama
2013,colombia,188558.0,0.0,Panama
2014,colombia,1230830.0,0.0,Panama
2014,colombia,463284.0,0.0,Panama
2015,colombia,1118067.0,0.0,Panama
2015,colombia,347778.0,0.0,Panama
2016,colombia,1276122.0,0.0,Panama
2016,colombia,618067.0,0.0,Panama
1962,colombia,1000.0,0.0,United States
1962,colombia,226334000.0,0.0,United States
1963,colombia,197416000.0,0.0,United States
1964,colombia,223524000.0,0.0,United States
1965,colombia,199593000.0,0.0,United States
1966,colombia,163817000.0,0.0,United States
1967,colombia,163236000.0,0.0,United States
1968,colombia,162329000.0,0.0,United States
1969,colombia,130361000.0,0.0,United States
1970,colombia,2000.0,0.0,United States
1970,colombia,176855000.0,0.0,United States
1971,colombia,1000.0,0.0,United States
1971,colombia,162298000.0,0.0,United States
1972,colombia,168248000.0,0.0,United States
1973,colombia,266523000.0,0.0,United States
1974,colombia,294585000.0,0.0,United States
1975,colombia,323706000.0,0.0,United States
1976,colombia,2417000.0,0.0,United States
1976,colombia,399586000.0,0.0,United States
1977,colombia,7022000.0,0.0,United States
1977,colombia,551447000.0,0.0,United States
1978,colombia,1471000.0,0.0,United States
1978,colombia,719952000.0,0.0,United States
1979,colombia,7172000.0,3000.0,United States
1979,colombia,829936000.0,0.0,United States
1980,colombia,2023000.0,0.0,United States
1980,colombia,804869000.0,0.0,United States
1981,colombia,3628000.0,0.0,United States
1981,colombia,328915000.0,1000.0,United States
1982,colombia,2697000.0,0.0,United States
1982,colombia,335281000.0,2000.0,United States
1983,colombia,8838000.0,34000.0,United States
1983,colombia,318701000.0,1000.0,United States
1984,colombia,8337342.0,4127.0,United States
1984,colombia,377853469.0,0.0,United States
1985,colombia,7794884.0,1300.0,United States
1985,colombia,441403942.0,623.0,United States
1986,colombia,9266705.0,58408.0,United States
1986,colombia,626526754.0,0.0,United States
1987,colombia,5173798.0,0.0,United States
1987,colombia,387623545.0,0.0,United States
1988,colombia,5060002.0,2232.0,United States
1988,colombia,405459509.0,630.0,United States
1989,colombia,9701113.0,1969.0,United States
1989,colombia,355781611.0,0.0,United States
1990,colombia,9650895.0,3126.0,United States
1990,colombia,300940748.0,0.0,United States
1991,colombia,4940913.0,4340.0,United States
1991,colombia,331290204.0,0.0,United States
1992,colombia,3998973.0,449570.0,United States
1992,colombia,397688925.0,0.0,United States
1993,colombia,3391534.0,28003.0,United States
1993,colombia,259763866.0,7341.0,United States
1994,colombia,6450625.0,538.0,United States
1994,colombia,419199215.0,7051.0,United States
1995,colombia,7155118.0,44000.0,United States
1995,colombia,484492149.0,1651.0,United States
1996,colombia,7038644.0,31102.0,United States
1996,colombia,461469483.0,0.0,United States
1997,colombia,13754331.0,39166.0,United States
1997,colombia,622331412.0,821.0,United States
1998,colombia,15112000.0,0.0,United States
1998,colombia,688088000.0,0.0,United States
1999,colombia,14920378.0,76070.0,United States
1999,colombia,470104673.0,0.0,United States
2000,colombia,11096645.0,6540.0,United States
2000,colombia,409121276.0,3568.0,United States
2001,colombia,11139765.0,13212.0,United States
2001,colombia,289476101.0,128086.0,United States
2002,colombia,7773248.0,37763.0,United States
2002,colombia,301419348.0,26382.0,United States
2003,colombia,8229617.0,31918.0,United States
2003,colombia,343930073.0,331.0,United States
2004,colombia,12775969.0,40266.0,United States
2004,colombia,365036176.0,120.0,United States
2005,colombia,21634064.0,11058.0,United States
2005,colombia,565969381.0,54.0,United States
2006,colombia,23077837.0,154.0,United States
2006,colombia,558559939.0,185379.0,United States
2007,colombia,18435840.0,154610.0,United States
2007,colombia,628884351.0,88882.0,United States
2008,colombia,28277304.0,410.0,United States
2008,colombia,755971896.0,954.0,United States
2009,colombia,60632397.0,1178.0,United States
2009,colombia,662927084.0,321380.0,United States
2010,colombia,98190294.0,5108.0,United States
2010,colombia,745303326.0,611807.0,United States
2011,colombia,120086258.0,99532.0,United States
2011,colombia,1116980454.0,4389.0,United States
2012,colombia,91748513.0,254512.0,United States
2012,colombia,818776627.0,2291.0,United States
2013,colombia,94844468.0,404056.0,United States
2013,colombia,842969413.0,12205.0,United States
2014,colombia,73168544.0,411343.0,United States
2014,colombia,1036826870.0,60868.0,United States
2015,colombia,77910452.0,588492.0,United States
2015,colombia,1074466077.0,47819.0,United States
2016,colombia,68408623.0,306869.0,United States
2016,colombia,1024803513.0,30910.0,United States
2017,colombia,1234943426.5,110378.5,United States
1962,colombia,222000.0,0.0,Australia
1963,colombia,241000.0,0.0,Australia
1964,colombia,276000.0,0.0,Australia
1965,colombia,20000.0,0.0,Australia
1965,colombia,68000.0,0.0,Australia
1966,colombia,20000.0,0.0,Australia
1967,colombia,92000.0,0.0,Australia
1968,colombia,52000.0,0.0,Australia
1969,colombia,63000.0,0.0,Australia
1970,colombia,30000.0,0.0,Australia
1971,colombia,94000.0,0.0,Australia
1972,colombia,88000.0,0.0,Australia
1973,colombia,177000.0,0.0,Australia
1974,colombia,187000.0,0.0,Australia
1975,colombia,66000.0,0.0,Australia
1975,colombia,147000.0,0.0,Australia
1976,colombia,564000.0,0.0,Australia
1976,colombia,203000.0,0.0,Australia
1977,colombia,746000.0,0.0,Australia
1977,colombia,541000.0,0.0,Australia
1979,colombia,657000.0,0.0,Australia
1979,colombia,332000.0,0.0,Australia
1980,colombia,1128000.0,0.0,Australia
1980,colombia,664000.0,0.0,Australia
1981,colombia,189000.0,0.0,Australia
1981,colombia,771000.0,0.0,Australia
1982,colombia,171000.0,0.0,Australia
1982,colombia,793000.0,0.0,Australia
1983,colombia,375000.0,0.0,Australia
1983,colombia,325000.0,0.0,Australia
1984,colombia,386956.0,0.0,Australia
1984,colombia,658575.0,0.0,Australia
1985,colombia,481598.0,0.0,Australia
1985,colombia,730844.0,0.0,Australia
1986,colombia,698797.0,0.0,Australia
1986,colombia,1517545.0,0.0,Australia
1987,colombia,583781.0,0.0,Australia
1987,colombia,1615654.0,0.0,Australia
1988,colombia,700708.0,0.0,Australia
1988,colombia,2039088.0,0.0,Australia
1989,colombia,936823.0,0.0,Australia
1989,colombia,2421468.0,0.0,Australia
1990,colombia,1043417.0,0.0,Australia
1990,colombia,1451106.0,0.0,Australia
1991,colombia,798851.0,0.0,Australia
1991,colombia,1454638.0,0.0,Australia
1992,colombia,1401421.0,0.0,Australia
1992,colombia,1087756.0,0.0,Australia
1993,colombia,1639765.0,0.0,Australia
1993,colombia,1601796.0,0.0,Australia
1994,colombia,1945859.0,0.0,Australia
1994,colombia,3034317.0,0.0,Australia
1995,colombia,2535631.0,0.0,Australia
1995,colombia,4117777.0,0.0,Australia
1996,colombia,2535108.0,0.0,Australia
1996,colombia,3507090.0,0.0,Australia
1997,colombia,1001667.0,0.0,Australia
1997,colombia,4514659.0,0.0,Australia
1998,colombia,1916000.0,0.0,Australia
1998,colombia,5010000.0,0.0,Australia
1999,colombia,1921088.0,0.0,Australia
1999,colombia,3940866.0,0.0,Australia
2000,colombia,2054252.0,0.0,Australia
2000,colombia,2917442.0,0.0,Australia
2001,colombia,960204.0,0.0,Australia
2001,colombia,2473537.0,4828.0,Australia
2002,colombia,533137.0,31686.0,Australia
2002,colombia,2404952.0,0.0,Australia
2003,colombia,564366.0,22958.0,Australia
2003,colombia,3053211.0,0.0,Australia
2004,colombia,1018033.0,0.0,Australia
2004,colombia,3092784.0,0.0,Australia
2005,colombia,307989.0,332.0,Australia
2005,colombia,6428900.0,0.0,Australia
2006,colombia,252130.0,0.0,Australia
2006,colombia,6542124.0,0.0,Australia
2007,colombia,348979.0,0.0,Australia
2007,colombia,8312723.0,0.0,Australia
2008,colombia,243747.0,0.0,Australia
2008,colombia,11481108.0,0.0,Australia
2009,colombia,333026.0,0.0,Australia
2009,colombia,11978952.0,0.0,Australia
2010,colombia,1322904.0,0.0,Australia
2010,colombia,17018201.0,0.0,Australia
2011,colombia,1738908.0,0.0,Australia
2011,colombia,20462329.0,0.0,Australia
2012,colombia,2454013.0,0.0,Australia
2012,colombia,17696030.0,0.0,Australia
2013,colombia,1650121.0,0.0,Australia
2013,colombia,20503730.0,0.0,Australia
2014,colombia,1950877.0,0.0,Australia
2014,colombia,24692101.0,0.0,Australia
2015,colombia,1884792.0,0.0,Australia
2015,colombia,28871058.0,0.0,Australia
2016,colombia,1723422.0,0.0,Australia
2016,colombia,30682271.0,0.0,Australia
2017,colombia,41498983.5,0.0,Australia
1962,colombia,59000.0,0.0,New Zealand
1963,colombia,26000.0,0.0,New Zealand
1964,colombia,56000.0,0.0,New Zealand
1965,colombia,67000.0,0.0,New Zealand
1966,colombia,65000.0,0.0,New Zealand
1967,colombia,54000.0,0.0,New Zealand
1968,colombia,66000.0,0.0,New Zealand
1969,colombia,44000.0,0.0,New Zealand
1970,colombia,25000.0,0.0,New Zealand
1971,colombia,36000.0,0.0,New Zealand
1972,colombia,32000.0,0.0,New Zealand
1973,colombia,18000.0,0.0,New Zealand
1974,colombia,10000.0,0.0,New Zealand
1975,colombia,13000.0,0.0,New Zealand
1977,colombia,73000.0,0.0,New Zealand
1978,colombia,54000.0,0.0,New Zealand
1979,colombia,53000.0,0.0,New Zealand
1980,colombia,130000.0,0.0,New Zealand
1981,colombia,144000.0,0.0,New Zealand
1982,colombia,6000.0,0.0,New Zealand
1982,colombia,74000.0,0.0,New Zealand
1983,colombia,9000.0,0.0,New Zealand
1983,colombia,106000.0,0.0,New Zealand
1984,colombia,230049.0,0.0,New Zealand
1985,colombia,197748.0,0.0,New Zealand
1986,colombia,206282.0,0.0,New Zealand
1987,colombia,39445.0,0.0,New Zealand
1987,colombia,470013.0,0.0,New Zealand
1988,colombia,35711.0,0.0,New Zealand
1988,colombia,280136.0,3302.0,New Zealand
1989,colombia,202829.0,0.0,New Zealand
1990,colombia,60845.0,0.0,New Zealand
1990,colombia,287986.0,0.0,New Zealand
1991,colombia,29800.0,0.0,New Zealand
1991,colombia,189423.0,0.0,New Zealand
1992,colombia,27363.0,0.0,New Zealand
1992,colombia,407936.0,0.0,New Zealand
1993,colombia,370646.0,0.0,New Zealand
1993,colombia,557644.0,0.0,New Zealand
1994,colombia,176169.0,0.0,New Zealand
1994,colombia,1383046.0,0.0,New Zealand
1995,colombia,316356.0,0.0,New Zealand
1995,colombia,1384517.0,0.0,New Zealand
1996,colombia,111719.0,0.0,New Zealand
1996,colombia,1439738.0,0.0,New Zealand
1997,colombia,119109.0,0.0,New Zealand
1997,colombia,1558046.0,0.0,New Zealand
1998,colombia,131000.0,0.0,New Zealand
1998,colombia,1728000.0,0.0,New Zealand
1999,colombia,50531.0,0.0,New Zealand
1999,colombia,1376048.0,0.0,New Zealand
2000,colombia,21297.0,0.0,New Zealand
2000,colombia,1595732.0,0.0,New Zealand
2001,colombia,28461.0,0.0,New Zealand
2001,colombia,1317995.0,0.0,New Zealand
2002,colombia,47753.0,0.0,New Zealand
2002,colombia,1316176.0,0.0,New Zealand
2003,colombia,22134.0,0.0,New Zealand
2003,colombia,1291101.0,0.0,New Zealand
2004,colombia,10886.0,0.0,New Zealand
2004,colombia,1588094.0,0.0,New Zealand
2005,colombia,20438.0,0.0,New Zealand
2005,colombia,2378178.0,0.0,New Zealand
2006,colombia,18706.0,0.0,New Zealand
2006,colombia,2562793.0,0.0,New Zealand
2007,colombia,55760.0,0.0,New Zealand
2007,colombia,2989591.0,0.0,New Zealand
2008,colombia,44279.0,0.0,New Zealand
2008,colombia,3663974.0,0.0,New Zealand
2009,colombia,192235.0,0.0,New Zealand
2009,colombia,4635567.0,0.0,New Zealand
2010,colombia,96385.0,0.0,New Zealand
2010,colombia,3982794.0,0.0,New Zealand
2011,colombia,32508.0,0.0,New Zealand
2011,colombia,4945598.0,0.0,New Zealand
2012,colombia,403141.0,0.0,New Zealand
2012,colombia,5219644.0,0.0,New Zealand
2013,colombia,348655.0,0.0,New Zealand
2013,colombia,4093453.0,0.0,New Zealand
2014,colombia,396894.0,0.0,New Zealand
2014,colombia,4930222.0,0.0,New Zealand
2015,colombia,277638.0,0.0,New Zealand
2015,colombia,5240591.0,0.0,New Zealand
2016,colombia,397896.0,0.0,New Zealand
2016,colombia,6196081.0,0.0,New Zealand
2017,colombia,7045430.0,0.0,New Zealand
1962,colombia,716000.0,0.0,Argentina
1963,colombia,273000.0,0.0,Argentina
1964,colombia,2009000.0,0.0,Argentina
1965,colombia,2001000.0,0.0,Argentina
1966,colombia,5223000.0,0.0,Argentina
1967,colombia,3400000.0,0.0,Argentina
1968,colombia,3118000.0,0.0,Argentina
1969,colombia,1000.0,0.0,Argentina
1969,colombia,5852000.0,0.0,Argentina
1970,colombia,8460000.0,0.0,Argentina
1971,colombia,3676000.0,0.0,Argentina
1972,colombia,9575000.0,0.0,Argentina
1973,colombia,8750000.0,0.0,Argentina
1974,colombia,10450000.0,0.0,Argentina
1975,colombia,15411000.0,0.0,Argentina
1976,colombia,15613000.0,0.0,Argentina
1977,colombia,36052000.0,0.0,Argentina
1978,colombia,12507000.0,0.0,Argentina
1979,colombia,30195000.0,0.0,Argentina
1980,colombia,36491000.0,0.0,Argentina
1981,colombia,19460000.0,0.0,Argentina
1982,colombia,18594000.0,0.0,Argentina
1983,colombia,33658000.0,0.0,Argentina
1984,colombia,14361074.0,0.0,Argentina
1985,colombia,15406483.0,0.0,Argentina
1986,colombia,50488491.0,0.0,Argentina
1987,colombia,16271081.0,0.0,Argentina
1988,colombia,19144640.0,0.0,Argentina
1989,colombia,11796204.0,0.0,Argentina
1990,colombia,10547307.0,0.0,Argentina
1991,colombia,7867444.0,0.0,Argentina
1992,colombia,128706.0,0.0,Argentina
1992,colombia,7115537.0,0.0,Argentina
1993,colombia,214159.0,0.0,Argentina
1993,colombia,1846162.0,0.0,Argentina
1994,colombia,243126.0,0.0,Argentina
1994,colombia,7434035.0,0.0,Argentina
1995,colombia,177518.0,0.0,Argentina
1995,colombia,6384980.0,0.0,Argentina
1996,colombia,292158.0,0.0,Argentina
1996,colombia,7624160.0,0.0,Argentina
1997,colombia,228956.0,0.0,Argentina
1997,colombia,6953858.0,0.0,Argentina
1998,colombia,252000.0,0.0,Argentina
1998,colombia,7692000.0,0.0,Argentina
1999,colombia,291214.0,0.0,Argentina
1999,colombia,4420746.0,0.0,Argentina
2000,colombia,346189.0,0.0,Argentina
2000,colombia,3509418.0,0.0,Argentina
2001,colombia,71477.0,0.0,Argentina
2001,colombia,1865825.0,0.0,Argentina
2002,colombia,31399.0,0.0,Argentina
2002,colombia,801009.0,0.0,Argentina
2003,colombia,36934.0,0.0,Argentina
2003,colombia,878516.0,0.0,Argentina
2004,colombia,41186.0,417.0,Argentina
2004,colombia,951103.0,10.0,Argentina
2005,colombia,64900.0,0.0,Argentina
2005,colombia,1029839.0,0.0,Argentina
2006,colombia,9675.0,0.0,Argentina
2006,colombia,1187644.0,0.0,Argentina
2007,colombia,65689.0,0.0,Argentina
2007,colombia,1375269.0,0.0,Argentina
2008,colombia,69132.0,9.0,Argentina
2008,colombia,1773744.0,0.0,Argentina
2009,colombia,57582.0,0.0,Argentina
2009,colombia,1608872.0,5082.0,Argentina
2010,colombia,92301.0,0.0,Argentina
2010,colombia,1636240.0,3168.0,Argentina
2011,colombia,34900.0,0.0,Argentina
2011,colombia,2730032.0,0.0,Argentina
2012,colombia,34000.0,0.0,Argentina
2012,colombia,2395458.0,0.0,Argentina
2013,colombia,31700.0,0.0,Argentina
2013,colombia,1520106.0,0.0,Argentina
2014,colombia,2285217.0,0.0,Argentina
2015,colombia,27800.0,0.0,Argentina
2015,colombia,2147020.0,0.0,Argentina
2016,colombia,23626.0,0.0,Argentina
2016,colombia,1926545.0,0.0,Argentina
2017,colombia,4167094.0,0.0,Argentina
1962,colombia,0.0,1000.0,Brazil
1974,colombia,4845000.0,0.0,Brazil
1996,colombia,63056.0,0.0,Brazil
1997,colombia,19153.0,0.0,Brazil
1997,colombia,20517.0,0.0,Brazil
1999,colombia,3549.0,0.0,Brazil
2000,colombia,0.0,37620.0,Brazil
2001,colombia,0.0,4.0,Brazil
2001,colombia,0.0,1380853.0,Brazil
2002,colombia,0.0,2652150.0,Brazil
2003,colombia,0.0,893273.0,Brazil
2004,colombia,0.0,9.0,Brazil
2004,colombia,70.0,0.0,Brazil
2005,colombia,0.0,29.0,Brazil
2005,colombia,0.0,18.0,Brazil
2006,colombia,0.0,151.0,Brazil
2006,colombia,10.0,0.0,Brazil
2007,colombia,0.0,139324.0,Brazil
2008,colombia,696.0,69217.0,Brazil
2009,colombia,7317.0,0.0,Brazil
2009,colombia,0.0,2438336.0,Brazil
2010,colombia,3375.0,0.0,Brazil
2010,colombia,48.0,1851368.0,Brazil
2011,colombia,0.0,50084.0,Brazil
2011,colombia,320.0,162236.0,Brazil
2012,colombia,0.0,4010578.0,Brazil
2012,colombia,6374.0,11220243.0,Brazil
2013,colombia,3754.0,4185339.0,Brazil
2013,colombia,1943.0,0.0,Brazil
2014,colombia,273450.0,2880990.0,Brazil
2014,colombia,5453.0,7891168.0,Brazil
2015,colombia,16001.0,3329468.0,Brazil
2015,colombia,4106.0,412938.0,Brazil
2016,colombia,24071.0,3986825.0,Brazil
2016,colombia,106624.0,1349968.0,Brazil
2017,colombia,387057.0,1008723.0,Brazil
1962,colombia,30000.0,0.0,Chile
1963,colombia,422000.0,0.0,Chile
1964,colombia,252000.0,0.0,Chile
1965,colombia,182000.0,0.0,Chile
1966,colombia,238000.0,0.0,Chile
1967,colombia,154000.0,0.0,Chile
1968,colombia,111000.0,0.0,Chile
1969,colombia,5000.0,0.0,Chile
1969,colombia,151000.0,0.0,Chile
1970,colombia,138000.0,0.0,Chile
1971,colombia,6000.0,0.0,Chile
1971,colombia,147000.0,0.0,Chile
1972,colombia,20000.0,0.0,Chile
1972,colombia,170000.0,0.0,Chile
1973,colombia,22000.0,0.0,Chile
1973,colombia,135000.0,0.0,Chile
1974,colombia,76000.0,0.0,Chile
1975,colombia,109000.0,0.0,Chile
1976,colombia,3000.0,0.0,Chile
1976,colombia,139000.0,0.0,Chile
1977,colombia,31000.0,0.0,Chile
1977,colombia,192000.0,0.0,Chile
1979,colombia,36000.0,0.0,Chile
1979,colombia,226000.0,0.0,Chile
1980,colombia,316000.0,0.0,Chile
1980,colombia,581000.0,0.0,Chile
1981,colombia,658000.0,0.0,Chile
1981,colombia,130000.0,0.0,Chile
1982,colombia,150000.0,0.0,Chile
1982,colombia,189000.0,0.0,Chile
1983,colombia,238000.0,0.0,Chile
1983,colombia,219000.0,0.0,Chile
1984,colombia,130961.0,0.0,Chile
1984,colombia,230419.0,0.0,Chile
1985,colombia,70203.0,0.0,Chile
1985,colombia,430374.0,0.0,Chile
1986,colombia,330222.0,0.0,Chile
1986,colombia,673516.0,0.0,Chile
1987,colombia,219724.0,0.0,Chile
1987,colombia,551484.0,0.0,Chile
1988,colombia,216312.0,0.0,Chile
1988,colombia,273527.0,0.0,Chile
1989,colombia,194799.0,0.0,Chile
1989,colombia,577096.0,0.0,Chile
1990,colombia,180002.0,0.0,Chile
1990,colombia,347228.0,0.0,Chile
1991,colombia,276660.0,0.0,Chile
1991,colombia,637928.0,0.0,Chile
1992,colombia,288026.0,0.0,Chile
1992,colombia,1384818.0,0.0,Chile
1993,colombia,247498.0,0.0,Chile
1993,colombia,1134026.0,0.0,Chile
1994,colombia,499238.0,0.0,Chile
1994,colombia,1682612.0,0.0,Chile
1995,colombia,673129.0,0.0,Chile
1995,colombia,953569.0,0.0,Chile
1996,colombia,316562.0,0.0,Chile
1996,colombia,1771108.0,0.0,Chile
1997,colombia,271219.0,0.0,Chile
1997,colombia,3208419.0,0.0,Chile
1998,colombia,298000.0,0.0,Chile
1998,colombia,3548000.0,0.0,Chile
1999,colombia,168483.0,0.0,Chile
1999,colombia,2128007.0,0.0,Chile
2000,colombia,415611.0,54.0,Chile
2000,colombia,2456874.0,0.0,Chile
2001,colombia,197894.0,0.0,Chile
2001,colombia,1973860.0,0.0,Chile
2002,colombia,138233.0,0.0,Chile
2002,colombia,1358723.0,0.0,Chile
2003,colombia,170005.0,0.0,Chile
2003,colombia,1359661.0,0.0,Chile
2004,colombia,143891.0,0.0,Chile
2004,colombia,1045606.0,0.0,Chile
2005,colombia,227717.0,0.0,Chile
2005,colombia,881883.0,0.0,Chile
2006,colombia,248656.0,0.0,Chile
2006,colombia,1123562.0,0.0,Chile
2007,colombia,747335.0,156.0,Chile
2007,colombia,773549.0,0.0,Chile
2008,colombia,1254785.0,453273.0,Chile
2008,colombia,1191822.0,0.0,Chile
2009,colombia,1679645.0,734243.0,Chile
2009,colombia,1309399.0,0.0,Chile
2010,colombia,3527881.0,1703632.0,Chile
2010,colombia,1961315.0,0.0,Chile
2011,colombia,4114679.0,2487251.0,Chile
2011,colombia,2025072.0,0.0,Chile
2012,colombia,4589155.0,2433198.0,Chile
2012,colombia,1841592.0,0.0,Chile
2013,colombia,6419299.0,3043885.0,Chile
2013,colombia,2083300.0,0.0,Chile
2014,colombia,11854206.0,4788459.0,Chile
2014,colombia,1868166.0,0.0,Chile
2015,colombia,9943726.0,3143710.0,Chile
2015,colombia,2421580.0,0.0,Chile
2016,colombia,9077110.0,2476515.0,Chile
2016,colombia,3207551.0,0.0,Chile
2017,colombia,3266254.5,0.0,Chile
1962,colombia,53000.0,0.0,Peru
1962,colombia,9000.0,0.0,Peru
1963,colombia,23000.0,0.0,Peru
1963,colombia,6000.0,0.0,Peru
1964,colombia,46000.0,0.0,Peru
1964,colombia,1000.0,0.0,Peru
1965,colombia,115000.0,0.0,Peru
1966,colombia,15000.0,0.0,Peru
1966,colombia,118000.0,0.0,Peru
1967,colombia,100000.0,0.0,Peru
1967,colombia,3000.0,0.0,Peru
1972,colombia,6000.0,0.0,Peru
1976,colombia,5000.0,0.0,Peru
1981,colombia,11000.0,0.0,Peru
1982,colombia,5000.0,0.0,Peru
1991,colombia,1057140.0,0.0,Peru
1992,colombia,1015315.0,0.0,Peru
1993,colombia,820142.0,0.0,Peru
1994,colombia,814055.0,0.0,Peru
1995,colombia,1064471.0,0.0,Peru
1996,colombia,144384.0,0.0,Peru
1997,colombia,988041.0,0.0,Peru
1997,colombia,68287.0,0.0,Peru
1998,colombia,1075000.0,0.0,Peru
1999,colombia,129733.0,0.0,Peru
1999,colombia,7666.0,0.0,Peru
2000,colombia,170580.0,0.0,Peru
2000,colombia,3338.0,91267.0,Peru
2001,colombia,369576.0,26.0,Peru
2001,colombia,149518.0,1781890.0,Peru
2002,colombia,325639.0,0.0,Peru
2002,colombia,116658.0,1592533.0,Peru
2003,colombia,774136.0,0.0,Peru
