country_name,year,cents_per_lbs,Unnamed: 29
Colombia,1990,69.523,Colombian Milds
Kenya,1990,60.5721,Colombian Milds
Tanzania,1990,40.8183,Colombian Milds
Tanzania,1990,40.8183,Robustas
Bolivia,1990,51.7802,Other Milds
Burundi,1990,58.0195,Other Milds
Burundi,1990,58.0195,Robustas
Cameroon,1990,32.2852,Other Milds
Cameroon,1990,32.2852,Robustas
"Congo, Dem. Rep. of",1990,,Other Milds
"Congo, Dem. Rep. of",1990,,Robustas
Costa Rica,1990,58.4893,Other Milds
Cuba,1990,171.4282,Other Milds
Dominican Republic,1990,66.055,Other Milds
Ecuador,1990,35.2113,Other Milds
Ecuador,1990,35.2113,Robustas
El Salvador,1990,50.5636,Other Milds
Guatemala,1990,54.5845,Other Milds
Haiti,1990,41.2845,Other Milds
Honduras,1990,50.3496,Other Milds
India,1990,66.7522,Other Milds
India,1990,66.7522,Robustas
Jamaica,1990,171.5513,Other Milds
Madagascar,1990,,Other Milds
Madagascar,1990,,Robustas
Malawi,1990,84.873,Other Milds
Mexico,1990,79.5617,Other Milds
Nicaragua,1990,4.3963,Other Milds
Panama,1990,49.304,Other Milds
Papua New Guinea,1990,65.5004,Other Milds
Papua New Guinea,1990,65.5004,Robustas
Peru,1990,90.3729,Other Milds
Rwanda,1990,74.2047,Other Milds
Sri Lanka,1990,,Other Milds
Sri Lanka,1990,,Robustas
Uganda,1990,15.2932,Other Milds
Uganda,1990,15.2932,Robustas
"Venezuela, Bol. Rep. of",1990,,Other Milds
Zambia,1990,89.7541,Other Milds
Zimbabwe ,1990,,Other Milds
Angola,1990,,Brazilian Naturals
Angola,1990,,Robustas
Brazil,1990,54.3248,Brazilian Naturals
Brazil,1990,54.3248,Robustas
Ethiopia,1990,61.09,Brazilian Naturals
Indonesia,1990,,Brazilian Naturals
Indonesia,1990,,Robustas
Philippines,1990,,Brazilian Naturals
Philippines,1990,,Robustas
Thailand,1990,,Brazilian Naturals
Thailand,1990,,Robustas
Vietnam,1990,,Brazilian Naturals
Vietnam,1990,,Robustas
Angola,1990,85.6569,Brazilian Naturals
Angola,1990,85.6569,Robustas
Benin,1990,53.7609,Robustas
Brazil,1990,34.8486,Brazilian Naturals
Brazil,1990,34.8486,Robustas
Burundi,1990,,Other Milds
Burundi,1990,,Robustas
Cameroon,1990,28.3337,Other Milds
Cameroon,1990,28.3337,Robustas
Central African Republic,1990,36.7471,Robustas
"Congo, Dem. Rep. of",1990,4.5201,Other Milds
"Congo, Dem. Rep. of",1990,4.5201,Robustas
"Congo, Rep. of",1990,19.2087,Robustas
Côte d'Ivoire,1990,33.4064,Robustas
Ecuador,1990,19.0602,Other Milds
Ecuador,1990,19.0602,Robustas
Gabon,1990,43.4284,Robustas
Ghana,1990,,Robustas
Guinea,1990,34.3722,Robustas
India,1990,44.3451,Other Milds
India,1990,44.3451,Robustas
Indonesia,1990,29.6807,Brazilian Naturals
Indonesia,1990,29.6807,Robustas
Liberia,1990,,Robustas
Madagascar,1990,32.4545,Other Milds
Madagascar,1990,32.4545,Robustas
Nigeria,1990,70.5228,Robustas
Papua New Guinea,1990,26.5984,Other Milds
Papua New Guinea,1990,26.5984,Robustas
Philippines,1990,34.2253,Brazilian Naturals
Philippines,1990,34.2253,Robustas
Sierra Leone,1990,26.1686,Robustas
Sri Lanka,1990,26.8959,Other Milds
Sri Lanka,1990,26.8959,Robustas
Tanzania,1990,17.007,Colombian Milds
Tanzania,1990,17.007,Robustas
Thailand,1990,37.7181,Brazilian Naturals
Thailand,1990,37.7181,Robustas
Togo,1990,29.2306,Robustas
Trinidad & Tobago,1990,62.5882,Robustas
Uganda,1990,7.5418,Other Milds
Uganda,1990,7.5418,Robustas
Vietnam,1990,36.9183,Brazilian Naturals
Vietnam,1990,36.9183,Robustas
© International Coffee Organization,1990,,
Colombia,1991,67.1251,Colombian Milds
Kenya,1991,50.6778,Colombian Milds
Tanzania,1991,49.5039,Colombian Milds
Tanzania,1991,49.5039,Robustas
Bolivia,1991,52.423,Other Milds
Burundi,1991,55.0206,Other Milds
Burundi,1991,55.0206,Robustas
Cameroon,1991,28.2347,Other Milds
Cameroon,1991,28.2347,Robustas
"Congo, Dem. Rep. of",1991,,Other Milds
"Congo, Dem. Rep. of",1991,,Robustas
Costa Rica,1991,52.7258,Other Milds
Cuba,1991,171.4282,Other Milds
Dominican Republic,1991,62.6429,Other Milds
Ecuador,1991,36.1803,Other Milds
Ecuador,1991,36.1803,Robustas
El Salvador,1991,44.5445,Other Milds
Guatemala,1991,57.5349,Other Milds
Haiti,1991,23.9888,Other Milds
Honduras,1991,56.1243,Other Milds
India,1991,61.5342,Other Milds
India,1991,61.5342,Robustas
Jamaica,1991,227.4241,Other Milds
Madagascar,1991,,Other Milds
Madagascar,1991,,Robustas
Malawi,1991,70.9354,Other Milds
Mexico,1991,86.5563,Other Milds
Nicaragua,1991,44.137,Other Milds
Panama,1991,47.2497,Other Milds
Papua New Guinea,1991,64.5333,Other Milds
Papua New Guinea,1991,64.5333,Robustas
Peru,1991,,Other Milds
Rwanda,1991,50.3764,Other Milds
Sri Lanka,1991,,Other Milds
Sri Lanka,1991,,Robustas
Uganda,1991,29.6408,Other Milds
Uganda,1991,29.6408,Robustas
"Venezuela, Bol. Rep. of",1991,,Other Milds
Zambia,1991,70.3159,Other Milds
Zimbabwe ,1991,,Other Milds
Angola,1991,,Brazilian Naturals
Angola,1991,,Robustas
Brazil,1991,43.9931,Brazilian Naturals
Brazil,1991,43.9931,Robustas
Ethiopia,1991,68.1911,Brazilian Naturals
Indonesia,1991,,Brazilian Naturals
Indonesia,1991,,Robustas
Philippines,1991,,Brazilian Naturals
Philippines,1991,,Robustas
Thailand,1991,,Brazilian Naturals
Thailand,1991,,Robustas
Vietnam,1991,,Brazilian Naturals
Vietnam,1991,,Robustas
Angola,1991,91.1153,Brazilian Naturals
Angola,1991,91.1153,Robustas
Benin,1991,22.8961,Robustas
Brazil,1991,27.4947,Brazilian Naturals
Brazil,1991,27.4947,Robustas
Burundi,1991,,Other Milds
Burundi,1991,,Robustas
Cameroon,1991,25.0078,Other Milds
Cameroon,1991,25.0078,Robustas
Central African Republic,1991,36.6398,Robustas
"Congo, Dem. Rep. of",1991,,Other Milds
"Congo, Dem. Rep. of",1991,,Robustas
"Congo, Rep. of",1991,18.5542,Robustas
Côte d'Ivoire,1991,32.2682,Robustas
Ecuador,1991,17.8351,Other Milds
Ecuador,1991,17.8351,Robustas
Gabon,1991,43.5841,Robustas
Ghana,1991,,Robustas
Guinea,1991,30.2467,Robustas
India,1991,40.6472,Other Milds
India,1991,40.6472,Robustas
Indonesia,1991,29.9209,Brazilian Naturals
Indonesia,1991,29.9209,Robustas
Liberia,1991,,Robustas
Madagascar,1991,22.7618,Other Milds
Madagascar,1991,22.7618,Robustas
Nigeria,1991,59.0325,Robustas
Papua New Guinea,1991,29.4778,Other Milds
Papua New Guinea,1991,29.4778,Robustas
Philippines,1991,34.6061,Brazilian Naturals
Philippines,1991,34.6061,Robustas
Sierra Leone,1991,,Robustas
Sri Lanka,1991,25.2906,Other Milds
Sri Lanka,1991,25.2906,Robustas
Tanzania,1991,17.1071,Colombian Milds
Tanzania,1991,17.1071,Robustas
Thailand,1991,18.3728,Brazilian Naturals
Thailand,1991,18.3728,Robustas
Togo,1991,28.6435,Robustas
Trinidad & Tobago,1991,62.5882,Robustas
Uganda,1991,11.8428,Other Milds
Uganda,1991,11.8428,Robustas
Vietnam,1991,30.7256,Brazilian Naturals
Vietnam,1991,30.7256,Robustas
© International Coffee Organization,1991,,
Colombia,1992,54.5709,Colombian Milds
Kenya,1992,28.9495,Colombian Milds
Tanzania,1992,49.1581,Colombian Milds
Tanzania,1992,49.1581,Robustas
Bolivia,1992,43.5276,Other Milds
Burundi,1992,59.234,Other Milds
Burundi,1992,59.234,Robustas
Cameroon,1992,28.7593,Other Milds
Cameroon,1992,28.7593,Robustas
"Congo, Dem. Rep. of",1992,,Other Milds
"Congo, Dem. Rep. of",1992,,Robustas
Costa Rica,1992,49.9093,Other Milds
Cuba,1992,179.9996,Other Milds
Dominican Republic,1992,46.5612,Other Milds
Ecuador,1992,29.0799,Other Milds
Ecuador,1992,29.0799,Robustas
El Salvador,1992,30.9092,Other Milds
Guatemala,1992,40.2309,Other Milds
Haiti,1992,8.7513,Other Milds
Honduras,1992,40.1384,Other Milds
India,1992,53.9595,Other Milds
India,1992,53.9595,Robustas
Jamaica,1992,182.5115,Other Milds
Madagascar,1992,,Other Milds
Madagascar,1992,,Robustas
Malawi,1992,48.6849,Other Milds
Mexico,1992,58.2508,Other Milds
Nicaragua,1992,44.137,Other Milds
Panama,1992,44.3736,Other Milds
Papua New Guinea,1992,57.9582,Other Milds
Papua New Guinea,1992,57.9582,Robustas
Peru,1992,31.9698,Other Milds
Rwanda,1992,48.9068,Other Milds
Sri Lanka,1992,,Other Milds
Sri Lanka,1992,,Robustas
Uganda,1992,19.9953,Other Milds
Uganda,1992,19.9953,Robustas
"Venezuela, Bol. Rep. of",1992,,Other Milds
Zambia,1992,34.9584,Other Milds
Zimbabwe ,1992,,Other Milds
Angola,1992,,Brazilian Naturals
Angola,1992,,Robustas
Brazil,1992,45.1989,Brazilian Naturals
Brazil,1992,45.1989,Robustas
Ethiopia,1992,61.2061,Brazilian Naturals
Indonesia,1992,,Brazilian Naturals
Indonesia,1992,,Robustas
Philippines,1992,55.7355,Brazilian Naturals
Philippines,1992,55.7355,Robustas
Thailand,1992,,Brazilian Naturals
Thailand,1992,,Robustas
Vietnam,1992,,Brazilian Naturals
Vietnam,1992,,Robustas
Angola,1992,44.9183,Brazilian Naturals
Angola,1992,44.9183,Robustas
Benin,1992,24.0067,Robustas
Brazil,1992,27.5947,Brazilian Naturals
Brazil,1992,27.5947,Robustas
Burundi,1992,47.1618,Other Milds
Burundi,1992,47.1618,Robustas
Cameroon,1992,24.2466,Other Milds
Cameroon,1992,24.2466,Robustas
Central African Republic,1992,33.9318,Robustas
"Congo, Dem. Rep. of",1992,,Other Milds
"Congo, Dem. Rep. of",1992,,Robustas
"Congo, Rep. of",1992,19.7491,Robustas
Côte d'Ivoire,1992,31.7589,Robustas
Ecuador,1992,23.307,Other Milds
Ecuador,1992,23.307,Robustas
Gabon,1992,51.5195,Robustas
Ghana,1992,,Robustas
Guinea,1992,23.7512,Robustas
India,1992,39.7709,Other Milds
India,1992,39.7709,Robustas
Indonesia,1992,24.9216,Brazilian Naturals
Indonesia,1992,24.9216,Robustas
Liberia,1992,,Robustas
Madagascar,1992,22.6204,Other Milds
Madagascar,1992,22.6204,Robustas
Nigeria,1992,39.5004,Robustas
Papua New Guinea,1992,39.1005,Other Milds
Papua New Guinea,1992,39.1005,Robustas
Philippines,1992,42.4765,Brazilian Naturals
Philippines,1992,42.4765,Robustas
Sierra Leone,1992,,Robustas
Sri Lanka,1992,31.8496,Other Milds
Sri Lanka,1992,31.8496,Robustas
Tanzania,1992,14.8403,Colombian Milds
Tanzania,1992,14.8403,Robustas
Thailand,1992,20.3048,Brazilian Naturals
Thailand,1992,20.3048,Robustas
Togo,1992,29.8298,Robustas
Trinidad & Tobago,1992,69.2941,Robustas
Uganda,1992,8.9537,Other Milds
Uganda,1992,8.9537,Robustas
Vietnam,1992,30.707,Brazilian Naturals
Vietnam,1992,30.707,Robustas
© International Coffee Organization,1992,,
Colombia,1993,50.1234,Colombian Milds
Kenya,1993,47.6419,Colombian Milds
Tanzania,1993,38.2833,Colombian Milds
Tanzania,1993,38.2833,Robustas
Bolivia,1993,27.3283,Other Milds
Burundi,1993,58.2708,Other Milds
Burundi,1993,58.2708,Robustas
Cameroon,1993,23.251,Other Milds
Cameroon,1993,23.251,Robustas
"Congo, Dem. Rep. of",1993,,Other Milds
"Congo, Dem. Rep. of",1993,,Robustas
Costa Rica,1993,54.2666,Other Milds
Cuba,1993,188.5711,Other Milds
Dominican Republic,1993,53.1235,Other Milds
Ecuador,1993,27.6633,Other Milds
Ecuador,1993,27.6633,Robustas
El Salvador,1993,35.352,Other Milds
Guatemala,1993,41.4292,Other Milds
Haiti,1993,14.4941,Other Milds
Honduras,1993,37.5422,Other Milds
India,1993,57.9237,Other Milds
India,1993,57.9237,Robustas
Jamaica,1993,255.535,Other Milds
Madagascar,1993,,Other Milds
Madagascar,1993,,Robustas
Malawi,1993,57.3368,Other Milds
Mexico,1993,79.3121,Other Milds
Nicaragua,1993,,Other Milds
Panama,1993,51.7692,Other Milds
Papua New Guinea,1993,84.9202,Other Milds
Papua New Guinea,1993,84.9202,Robustas
Peru,1993,32.4379,Other Milds
Rwanda,1993,45.2117,Other Milds
Sri Lanka,1993,,Other Milds
Sri Lanka,1993,,Robustas
Uganda,1993,25.0328,Other Milds
Uganda,1993,25.0328,Robustas
"Venezuela, Bol. Rep. of",1993,,Other Milds
Zambia,1993,54.4883,Other Milds
Zimbabwe ,1993,,Other Milds
Angola,1993,,Brazilian Naturals
Angola,1993,,Robustas
Brazil,1993,52.877,Brazilian Naturals
Brazil,1993,52.877,Robustas
Ethiopia,1993,61.7186,Brazilian Naturals
Indonesia,1993,115.5349,Brazilian Naturals
Indonesia,1993,115.5349,Robustas
Philippines,1993,54.1985,Brazilian Naturals
Philippines,1993,54.1985,Robustas
Thailand,1993,,Brazilian Naturals
Thailand,1993,,Robustas
Vietnam,1993,,Brazilian Naturals
Vietnam,1993,,Robustas
Angola,1993,11.8708,Brazilian Naturals
Angola,1993,11.8708,Robustas
Benin,1993,,Robustas
Brazil,1993,35.5441,Brazilian Naturals
Brazil,1993,35.5441,Robustas
Burundi,1993,41.8018,Other Milds
Burundi,1993,41.8018,Robustas
Cameroon,1993,17.3955,Other Milds
Cameroon,1993,17.3955,Robustas
Central African Republic,1993,23.8924,Robustas
"Congo, Dem. Rep. of",1993,,Other Milds
"Congo, Dem. Rep. of",1993,,Robustas
"Congo, Rep. of",1993,18.4404,Robustas
Côte d'Ivoire,1993,27.6964,Robustas
Ecuador,1993,19.5204,Other Milds
Ecuador,1993,19.5204,Robustas
Gabon,1993,48.1054,Robustas
Ghana,1993,,Robustas
Guinea,1993,27.4662,Robustas
India,1993,44.2088,Other Milds
India,1993,44.2088,Robustas
Indonesia,1993,28.4882,Brazilian Naturals
Indonesia,1993,28.4882,Robustas
Liberia,1993,,Robustas
Madagascar,1993,36.2656,Other Milds
Madagascar,1993,36.2656,Robustas
Nigeria,1993,36.0781,Robustas
Papua New Guinea,1993,54.8047,Other Milds
Papua New Guinea,1993,54.8047,Robustas
Philippines,1993,46.4492,Brazilian Naturals
Philippines,1993,46.4492,Robustas
Sierra Leone,1993,,Robustas
Sri Lanka,1993,28.8866,Other Milds
Sri Lanka,1993,28.8866,Robustas
Tanzania,1993,11.8801,Colombian Milds
Tanzania,1993,11.8801,Robustas
Thailand,1993,18.2894,Brazilian Naturals
Thailand,1993,18.2894,Robustas
Togo,1993,22.6435,Robustas
Trinidad & Tobago,1993,72.1989,Robustas
Uganda,1993,14.3486,Other Milds
Uganda,1993,14.3486,Robustas
Vietnam,1993,34.5296,Brazilian Naturals
Vietnam,1993,34.5296,Robustas
© International Coffee Organization,1993,,
Colombia,1994,85.9942,Colombian Milds
Kenya,1994,152.6058,Colombian Milds
Tanzania,1994,62.1553,Colombian Milds
Tanzania,1994,62.1553,Robustas
Bolivia,1994,79.915,Other Milds
Burundi,1994,60.6823,Other Milds
Burundi,1994,60.6823,Robustas
Cameroon,1994,88.3161,Other Milds
Cameroon,1994,88.3161,Robustas
"Congo, Dem. Rep. of",1994,,Other Milds
"Congo, Dem. Rep. of",1994,,Robustas
Costa Rica,1994,81.3628,Other Milds
Cuba,1994,203.5302,Other Milds
Dominican Republic,1994,112.264,Other Milds
Ecuador,1994,76.4202,Other Milds
Ecuador,1994,76.4202,Robustas
El Salvador,1994,99.2603,Other Milds
Guatemala,1994,75.3208,Other Milds
Haiti,1994,25.8735,Other Milds
Honduras,1994,81.5661,Other Milds
India,1994,78.4057,Other Milds
India,1994,78.4057,Robustas
Jamaica,1994,290.5986,Other Milds
Madagascar,1994,,Other Milds
Madagascar,1994,,Robustas
Malawi,1994,92.4135,Other Milds
Mexico,1994,157.9099,Other Milds
Nicaragua,1994,,Other Milds
Panama,1994,80.119,Other Milds
Papua New Guinea,1994,149.0779,Other Milds
Papua New Guinea,1994,149.0779,Robustas
Peru,1994,88.1397,Other Milds
Rwanda,1994,49.4221,Other Milds
Sri Lanka,1994,71.9905,Other Milds
Sri Lanka,1994,71.9905,Robustas
Uganda,1994,61.3589,Other Milds
Uganda,1994,61.3589,Robustas
"Venezuela, Bol. Rep. of",1994,,Other Milds
Zambia,1994,88.2671,Other Milds
Zimbabwe ,1994,,Other Milds
Angola,1994,,Brazilian Naturals
Angola,1994,,Robustas
Brazil,1994,114.5687,Brazilian Naturals
Brazil,1994,114.5687,Robustas
Ethiopia,1994,109.546,Brazilian Naturals
Indonesia,1994,173.5073,Brazilian Naturals
Indonesia,1994,173.5073,Robustas
Philippines,1994,99.6167,Brazilian Naturals
Philippines,1994,99.6167,Robustas
Thailand,1994,,Brazilian Naturals
Thailand,1994,,Robustas
Vietnam,1994,,Brazilian Naturals
Vietnam,1994,,Robustas
Angola,1994,,Brazilian Naturals
Angola,1994,,Robustas
Benin,1994,,Robustas
Brazil,1994,85.4261,Brazilian Naturals
Brazil,1994,85.4261,Robustas
Burundi,1994,41.4499,Other Milds
Burundi,1994,41.4499,Robustas
Cameroon,1994,29.8547,Other Milds
Cameroon,1994,29.8547,Robustas
Central African Republic,1994,32.742,Robustas
"Congo, Dem. Rep. of",1994,,Other Milds
"Congo, Dem. Rep. of",1994,,Robustas
"Congo, Rep. of",1994,8.7749,Robustas
Côte d'Ivoire,1994,29.7788,Robustas
Ecuador,1994,63.2941,Other Milds
Ecuador,1994,63.2941,Robustas
Gabon,1994,27.7637,Robustas
Ghana,1994,,Robustas
Guinea,1994,61.3323,Robustas
India,1994,56.4636,Other Milds
India,1994,56.4636,Robustas
Indonesia,1994,91.3781,Brazilian Naturals
Indonesia,1994,91.3781,Robustas
Liberia,1994,,Robustas
Madagascar,1994,43.9881,Other Milds
Madagascar,1994,43.9881,Robustas
Nigeria,1994,51.554,Robustas
Papua New Guinea,1994,95.6374,Other Milds
Papua New Guinea,1994,95.6374,Robustas
Philippines,1994,94.6608,Brazilian Naturals
Philippines,1994,94.6608,Robustas
Sierra Leone,1994,,Robustas
Sri Lanka,1994,71.9905,Other Milds
Sri Lanka,1994,71.9905,Robustas
Tanzania,1994,24.0035,Colombian Milds
Tanzania,1994,24.0035,Robustas
Thailand,1994,18.7899,Brazilian Naturals
Thailand,1994,18.7899,Robustas
Togo,1994,25.9924,Robustas
Trinidad & Tobago,1994,64.1384,Robustas
Uganda,1994,46.3873,Other Milds
Uganda,1994,46.3873,Robustas
Vietnam,1994,86.0079,Brazilian Naturals
Vietnam,1994,86.0079,Robustas
© International Coffee Organization,1994,,
Colombia,1995,99.6231,Colombian Milds
Kenya,1995,140.1651,Colombian Milds
Tanzania,1995,86.7599,Colombian Milds
Tanzania,1995,86.7599,Robustas
Bolivia,1995,76.9867,Other Milds
Burundi,1995,56.6854,Other Milds
Burundi,1995,56.6854,Robustas
Cameroon,1995,85.2593,Other Milds
Cameroon,1995,85.2593,Robustas
"Congo, Dem. Rep. of",1995,51.1246,Other Milds
"Congo, Dem. Rep. of",1995,51.1246,Robustas
Costa Rica,1995,88.2256,Other Milds
Cuba,1995,188.601,Other Milds
Dominican Republic,1995,109.2636,Other Milds
Ecuador,1995,173.3047,Other Milds
Ecuador,1995,173.3047,Robustas
El Salvador,1995,100.5128,Other Milds
Guatemala,1995,99.34,Other Milds
Haiti,1995,36.2968,Other Milds
Honduras,1995,102.5493,Other Milds
India,1995,84.7157,Other Milds
India,1995,84.7157,Robustas
Jamaica,1995,284.2448,Other Milds
Madagascar,1995,87.3469,Other Milds
Madagascar,1995,87.3469,Robustas
Malawi,1995,125.2991,Other Milds
Mexico,1995,162.7935,Other Milds
Nicaragua,1995,,Other Milds
Panama,1995,97.3754,Other Milds
Papua New Guinea,1995,83.9783,Other Milds
Papua New Guinea,1995,83.9783,Robustas
Peru,1995,95.8392,Other Milds
Rwanda,1995,54.9261,Other Milds
Sri Lanka,1995,98.9851,Other Milds
Sri Lanka,1995,98.9851,Robustas
Uganda,1995,68.1657,Other Milds
Uganda,1995,68.1657,Robustas
"Venezuela, Bol. Rep. of",1995,,Other Milds
Zambia,1995,69.2634,Other Milds
Zimbabwe ,1995,,Other Milds
Angola,1995,,Brazilian Naturals
Angola,1995,,Robustas
Brazil,1995,115.5228,Brazilian Naturals
Brazil,1995,115.5228,Robustas
Ethiopia,1995,115.0172,Brazilian Naturals
Indonesia,1995,,Brazilian Naturals
Indonesia,1995,,Robustas
Philippines,1995,106.301,Brazilian Naturals
Philippines,1995,106.301,Robustas
Thailand,1995,,Brazilian Naturals
Thailand,1995,,Robustas
Vietnam,1995,,Brazilian Naturals
Vietnam,1995,,Robustas
Angola,1995,,Brazilian Naturals
Angola,1995,,Robustas
Benin,1995,,Robustas
Brazil,1995,97.4999,Brazilian Naturals
Brazil,1995,97.4999,Robustas
Burundi,1995,42.3356,Other Milds
Burundi,1995,42.3356,Robustas
Cameroon,1995,52.0795,Other Milds
Cameroon,1995,52.0795,Robustas
Central African Republic,1995,57.1888,Robustas
"Congo, Dem. Rep. of",1995,28.3495,Other Milds
"Congo, Dem. Rep. of",1995,28.3495,Robustas
"Congo, Rep. of",1995,27.2813,Robustas
Côte d'Ivoire,1995,59.4027,Robustas
Ecuador,1995,143.6162,Other Milds
Ecuador,1995,143.6162,Robustas
Gabon,1995,40.9219,Robustas
Ghana,1995,,Robustas
Guinea,1995,92.2648,Robustas
India,1995,66.5331,Other Milds
India,1995,66.5331,Robustas
Indonesia,1995,95.6672,Brazilian Naturals
Indonesia,1995,95.6672,Robustas
Liberia,1995,,Robustas
Madagascar,1995,58.7292,Other Milds
Madagascar,1995,58.7292,Robustas
Nigeria,1995,,Robustas
Papua New Guinea,1995,66.3073,Other Milds
Papua New Guinea,1995,66.3073,Robustas
Philippines,1995,104.3144,Brazilian Naturals
Philippines,1995,104.3144,Robustas
Sierra Leone,1995,,Robustas
Sri Lanka,1995,93.2376,Other Milds
Sri Lanka,1995,93.2376,Robustas
Tanzania,1995,44.6094,Colombian Milds
Tanzania,1995,44.6094,Robustas
Thailand,1995,36.8393,Brazilian Naturals
Thailand,1995,36.8393,Robustas
Togo,1995,61.4095,Robustas
Trinidad & Tobago,1995,63.8905,Robustas
Uganda,1995,59.7418,Other Milds
Uganda,1995,59.7418,Robustas
Vietnam,1995,95.1844,Brazilian Naturals
Vietnam,1995,95.1844,Robustas
© International Coffee Organization,1995,,
Colombia,1996,93.5556,Colombian Milds
Kenya,1996,110.036,Colombian Milds
Tanzania,1996,62.5345,Colombian Milds
Tanzania,1996,62.5345,Robustas
Bolivia,1996,57.1799,Other Milds
Burundi,1996,51.9721,Other Milds
Burundi,1996,51.9721,Robustas
Cameroon,1996,80.9459,Other Milds
Cameroon,1996,80.9459,Robustas
"Congo, Dem. Rep. of",1996,68.0387,Other Milds
"Congo, Dem. Rep. of",1996,68.0387,Robustas
Costa Rica,1996,92.7809,Other Milds
Cuba,1996,188.5711,Other Milds
Dominican Republic,1996,87.671,Other Milds
Ecuador,1996,141.1327,Other Milds
Ecuador,1996,141.1327,Robustas
El Salvador,1996,75.0201,Other Milds
Guatemala,1996,83.7674,Other Milds
Haiti,1996,28.1373,Other Milds
Honduras,1996,67.6608,Other Milds
India,1996,78.3183,Other Milds
India,1996,78.3183,Robustas
Jamaica,1996,332.1091,Other Milds
Madagascar,1996,94.7194,Other Milds
Madagascar,1996,94.7194,Robustas
Malawi,1996,95.6576,Other Milds
Mexico,1996,123.4396,Other Milds
Nicaragua,1996,,Other Milds
Panama,1996,100.9089,Other Milds
Papua New Guinea,1996,95.0217,Other Milds
Papua New Guinea,1996,95.0217,Robustas
Peru,1996,77.7005,Other Milds
Rwanda,1996,55.4431,Other Milds
Sri Lanka,1996,,Other Milds
Sri Lanka,1996,,Robustas
Uganda,1996,52.9977,Other Milds
Uganda,1996,52.9977,Robustas
"Venezuela, Bol. Rep. of",1996,,Other Milds
Zambia,1996,81.4654,Other Milds
Zimbabwe ,1996,,Other Milds
Angola,1996,,Brazilian Naturals
Angola,1996,,Robustas
Brazil,1996,96.3456,Brazilian Naturals
Brazil,1996,96.3456,Robustas
Ethiopia,1996,67.7365,Brazilian Naturals
Indonesia,1996,,Brazilian Naturals
Indonesia,1996,,Robustas
Philippines,1996,76.3125,Brazilian Naturals
Philippines,1996,76.3125,Robustas
Thailand,1996,,Brazilian Naturals
Thailand,1996,,Robustas
Vietnam,1996,,Brazilian Naturals
Vietnam,1996,,Robustas
Angola,1996,,Brazilian Naturals
Angola,1996,,Robustas
Benin,1996,,Robustas
Brazil,1996,69.7791,Brazilian Naturals
Brazil,1996,69.7791,Robustas
Burundi,1996,40.4503,Other Milds
Burundi,1996,40.4503,Robustas
Cameroon,1996,51.0193,Other Milds
Cameroon,1996,51.0193,Robustas
Central African Republic,1996,45.0685,Robustas
"Congo, Dem. Rep. of",1996,32.8854,Other Milds
"Congo, Dem. Rep. of",1996,32.8854,Robustas
"Congo, Rep. of",1996,14.1896,Robustas
Côte d'Ivoire,1996,57.6963,Robustas
Ecuador,1996,97.5143,Other Milds
Ecuador,1996,97.5143,Robustas
Gabon,1996,39.9081,Robustas
Ghana,1996,,Robustas
Guinea,1996,,Robustas
India,1996,56.6737,Other Milds
India,1996,56.6737,Robustas
Indonesia,1996,58.3501,Brazilian Naturals
Indonesia,1996,58.3501,Robustas
Liberia,1996,,Robustas
Madagascar,1996,61.0601,Other Milds
Madagascar,1996,61.0601,Robustas
Nigeria,1996,,Robustas
Papua New Guinea,1996,63.7485,Other Milds
Papua New Guinea,1996,63.7485,Robustas
Philippines,1996,68.9094,Brazilian Naturals
Philippines,1996,68.9094,Robustas
Sierra Leone,1996,,Robustas
Sri Lanka,1996,,Other Milds
Sri Lanka,1996,,Robustas
Tanzania,1996,32.2006,Colombian Milds
Tanzania,1996,32.2006,Robustas
Thailand,1996,43.3532,Brazilian Naturals
Thailand,1996,43.3532,Robustas
Togo,1996,62.5798,Robustas
Trinidad & Tobago,1996,63.2496,Robustas
Uganda,1996,37.4363,Other Milds
Uganda,1996,37.4363,Robustas
Vietnam,1996,57.4154,Brazilian Naturals
Vietnam,1996,57.4154,Robustas
© International Coffee Organization,1996,,
Colombia,1997,133.1672,Colombian Milds
Kenya,1997,183.9967,Colombian Milds
Tanzania,1997,118.5236,Colombian Milds
Tanzania,1997,118.5236,Robustas
Bolivia,1997,100.0689,Other Milds
Burundi,1997,52.7855,Other Milds
Burundi,1997,52.7855,Robustas
Cameroon,1997,43.6415,Other Milds
Cameroon,1997,43.6415,Robustas
"Congo, Dem. Rep. of",1997,85.0486,Other Milds
"Congo, Dem. Rep. of",1997,85.0486,Robustas
Costa Rica,1997,98.2583,Other Milds
Cuba,1997,188.5711,Other Milds
Dominican Republic,1997,166.4135,Other Milds
Ecuador,1997,167.9155,Other Milds
Ecuador,1997,167.9155,Robustas
El Salvador,1997,125.1436,Other Milds
Guatemala,1997,97.2509,Other Milds
Haiti,1997,29.3734,Other Milds
Honduras,1997,116.8815,Other Milds
India,1997,130.1785,Other Milds
India,1997,130.1785,Robustas
Jamaica,1997,286.7807,Other Milds
Madagascar,1997,58.7447,Other Milds
Madagascar,1997,58.7447,Robustas
Malawi,1997,108.7488,Other Milds
Mexico,1997,136.1169,Other Milds
Nicaragua,1997,,Other Milds
Panama,1997,126.547,Other Milds
Papua New Guinea,1997,153.7373,Other Milds
