,country_name,year,cents_per_lbs,Unnamed: 29
2691,Indonesia,2017,,Brazilian Naturals
2692,Indonesia,2017,,Robustas
2693,Philippines,2017,,Brazilian Naturals
2694,Philippines,2017,,Robustas
2695,Thailand,2017,,Brazilian Naturals
2696,Thailand,2017,,Robustas
2697,Vietnam,2017,,Brazilian Naturals
2698,Vietnam,2017,,Robustas
2699,Angola,2017,132.1367,Brazilian Naturals
2700,Angola,2017,132.1367,Robustas
2701,Benin,2017,,Robustas
2702,Brazil,2017,98.21,Brazilian Naturals
2703,Brazil,2017,98.21,Robustas
2704,Burundi,2017,,Other Milds
2705,Burundi,2017,,Robustas
2706,Cameroon,2017,,Other Milds
2707,Cameroon,2017,,Robustas
2708,Central African Republic,2017,,Robustas
2709,"Congo, Dem. Rep. of",2017,,Other Milds
2710,"Congo, Dem. Rep. of",2017,,Robustas
2711,"Congo, Rep. of",2017,,Robustas
2712,Côte d'Ivoire,2017,58.5604,Robustas
2713,Ecuador,2017,,Other Milds
2714,Ecuador,2017,,Robustas
2715,Gabon,2017,,Robustas
2716,Ghana,2017,40.8853,Robustas
2717,Guinea,2017,,Robustas
2718,India,2017,94.9679,Other Milds
2719,India,2017,94.9679,Robustas
2720,Indonesia,2017,,Brazilian Naturals
2721,Indonesia,2017,,Robustas
2722,Liberia,2017,,Robustas
2723,Madagascar,2017,,Other Milds
2724,Madagascar,2017,,Robustas
2725,Nigeria,2017,,Robustas
2726,Papua New Guinea,2017,,Other Milds
2727,Papua New Guinea,2017,,Robustas
2728,Philippines,2017,,Brazilian Naturals
2729,Philippines,2017,,Robustas
2730,Sierra Leone,2017,,Robustas
2731,Sri Lanka,2017,,Other Milds
2732,Sri Lanka,2017,,Robustas
2733,Tanzania,2017,,Colombian Milds
2734,Tanzania,2017,,Robustas
2735,Thailand,2017,,Brazilian Naturals
2736,Thailand,2017,,Robustas
2737,Togo,2017,68.7301,Robustas
2738,Trinidad & Tobago,2017,,Robustas
2739,Uganda,2017,63.9549,Other Milds
2740,Uganda,2017,63.9549,Robustas
2741,Vietnam,2017,,Brazilian Naturals
2742,Vietnam,2017,,Robustas
2743,© International Coffee Organization,2017,,
